August 2026 sales · order detail (WMS export),,,,
Date,Order no.,SKU,Quantity,Customer
24/08/2026,ORD-105367,SKU-DAI-0169,5,Andean Group Offices
24-Aug-26,ORD-105368,SKU-PET-0155,16,Lucero Minimarket
2026-08-24,ORD-105368,SKU-CLE-0061,27,Happy Pet Store
24/08/2026,ORD-105368,SKU-BEA-0034,9,Inkafarma Comas Pharmacy
2026-08-24,ORD-105369,SKU-HOM-0208,6,Lucero Minimarket
2026-08-24,ORD-105369,SKU-DAI-0003,9,El Tornillo Hardware
24-Aug-26,ORD-105369,SKU-OFF-0060,23,El Tornillo Hardware
2026-08-24,ORD-105370,SKU-FRO-0278,12,La Lucha Restaurant
24/08/2026,ORD-105370,SKU-GAR-0116,27,Lucero Minimarket
2026-08-24,ORD-105371,SKU-CLE-0276,1,Lucero Minimarket
24-Aug-26,ORD-105371,SKU-FRO-0179,3,Wong North Supermarkets
24-Aug-26,ORD-105371,SKU-GAR-0111,1,Andean Group Offices
24/08/2026,ORD-105372,SKU-TOO-0295,9,El Tornillo Hardware
24/08/2026,ORD-105374,SKU-HAR-0237,9,La Lucha Restaurant
24/08/2026,ORD-105374,SKU-CLE-0041,10,Wong North Supermarkets
2026-08-24,ORD-105375,SKU-BEV-0311,25,San Martin Corner Store
24-Aug-26,ORD-105375,SKU-CLE-0248,1,Lucero Minimarket
2026-08-24,ORD-105376,SKU-DAI-0082,5,Happy Pet Store
2026-08-24,ORD-105376,SKU-BEV-0301,6,Lince Vet Center
24/08/2026,ORD-105377,SKU-FRO-0220,2,El Tornillo Hardware
24-Aug-26,ORD-105379,SKU-TOO-0210,13,La Lucha Restaurant
24/08/2026,ORD-105379,SKU-FRO-0288,4,El Tornillo Hardware
24/08/2026,ORD-105379,SKU-PET-0217,13,Inkafarma Comas Pharmacy
2026-08-24,ORD-105380,SKU-HOM-0166,1,El Tornillo Hardware
24-Aug-26,ORD-105380,SKU-FRO-0085,9,El Tornillo Hardware
2026-08-24,ORD-105381,SKU-DAI-0123,4,Happy Pet Store
24/08/2026,ORD-105381,SKU-DAI-0070,8,La Lucha Restaurant
24/08/2026,ORD-105381,SKU-FRO-0246,4,Lucero Minimarket
24-Aug-26,ORD-105382,SKU-DAI-0313,21,Inkafarma Comas Pharmacy
24-Aug-26,ORD-105382,SKU-OFF-0249,5,Andean Group Offices
24-Aug-26,ORD-105383,SKU-DAI-0184,7,La Lucha Restaurant
24-Aug-26,ORD-105383,SKU-PET-0173,6,San Martin Corner Store
24/08/2026,ORD-105384,SKU-CLE-0061,8,Lince Vet Center
2026-08-24,ORD-105385,SKU-OFF-0228,15,Wong North Supermarkets
24/08/2026,ORD-105386,SKU-BEA-0177,4,La Lucha Restaurant
24-Aug-26,ORD-105386,SKU-OFF-0007,3,Wong North Supermarkets
24/08/2026,ORD-105386,SKU-FRO-0278,12,Andean Group Offices
24/08/2026,ORD-105387,SKU-BEA-0019,8,San Martin Corner Store
24-Aug-26,ORD-105387,SKU-FRO-0196,15,Lince Vet Center
2026-08-24,ORD-105387,SKU-TOO-0216,24,Lucero Minimarket
2026-08-24,ORD-105388,SKU-FRO-0090,25,El Tornillo Hardware
24/08/2026,ORD-105389,SKU-BEA-0148,1,Lince Vet Center
24-Aug-26,ORD-105389,SKU-TOO-0080,1,Lucero Minimarket
24-Aug-26,ORD-105390,SKU-FRO-0203,4,Andean Group Offices
24/08/2026,ORD-105391,SKU-TOO-0069,11,El Tornillo Hardware
24-Aug-26,ORD-105392,SKU-PET-0155,14,Inkafarma Comas Pharmacy
2026-08-24,ORD-105392,SKU-OFF-0249,6,El Tornillo Hardware
24-Aug-26,ORD-105392,SKU-FRO-0179,6,Lince Vet Center
24/08/2026,ORD-105393,SKU-BEA-0045,12,Wong North Supermarkets
2026-08-24,ORD-105393,SKU-DAI-0003,16,Lince Vet Center
24-Aug-26,ORD-105394,SKU-DAI-0003,13,Inkafarma Comas Pharmacy
24/08/2026,ORD-105394,SKU-PET-0318,5,Inkafarma Comas Pharmacy
2026-08-24,ORD-105394,SKU-FRO-0220,6,Lucero Minimarket
24/08/2026,ORD-105395,SKU-CLE-0139,16,Delta Construction
2026-08-24,ORD-105396,SKU-BEA-0215,13,Lucero Minimarket
24-Aug-26,ORD-105396,SKU FRO 0196,7,Wong North Supermarkets
24-Aug-26,ORD-105396,SKU-BEA-0310,14,Andean Group Offices
24-Aug-26,ORD-105397,SKU-FRO-0114,1,La Lucha Restaurant
24-Aug-26,ORD-105397,SKU-PET-0318,10,Delta Construction
2026-08-24,ORD-105398,SKU-PET-0087,6,Lince Vet Center
24/08/2026,ORD-105399,SKU-HOM-0253,13,Lucero Minimarket
24-Aug-26,ORD-105400,SKU-CLE-0041,14,Andean Group Offices
24-Aug-26,ORD-105400,SKU-DAI-0082,6,Wong North Supermarkets
2026-08-24,ORD-105400,SKU-TOO-0080,3,Lucero Minimarket
2026-08-24,ORD-105401,SKU-PET-0040,8,Wong North Supermarkets
24/08/2026,ORD-105402,SKU-BEV-0192,8,Lucero Minimarket
2026-08-24,ORD-105403,SKU-DAI-0313,3,Delta Construction
24-Aug-26,ORD-105404,SKU-BEV-0150,9,San Martin Corner Store
24-Aug-26,ORD-105404,SKU-TOO-0221,6,El Tornillo Hardware
24-Aug-26,ORD-105404,SKU FRO 0278,4,Happy Pet Store
24/08/2026,ORD-105405,SKU-SNA-0199,13,Lince Vet Center
24/08/2026,ORD-105405,SKU-SNA-0292,10,Wong North Supermarkets
24-Aug-26,ORD-105406,SKU-CLE-0240,19,Lince Vet Center
24/08/2026,ORD-105406,SKU-PET-0173,10,Lince Vet Center
2026-08-24,ORD-105406,SKU-BEV-0174,4,Inkafarma Comas Pharmacy
2026-08-24,ORD-105407,SKU-CLE-0061,2,Lince Vet Center
24-Aug-26,ORD-105407,SKU-BEV-0242,19,Happy Pet Store
24-Aug-26,ORD-105408,SKU-FRO-0136,1,Happy Pet Store
2026-08-24,ORD-105409,SKU-DAI-0054,8,Delta Construction
2026-08-24,ORD-105409,SKU-TOO-0080,2,Happy Pet Store
2026-08-24,ORD-105410,SKU-DAI-0054,10,Delta Construction
24-Aug-26,ORD-105411,SKU-FRO-0179,4,La Lucha Restaurant
2026-08-24,ORD-105411,SKU-BEV-0084,14,Andean Group Offices
2026-08-24,ORD-105412,SKU-DAI-0054,4,Happy Pet Store
24-Aug-26,ORD-105412,SKU-FRO-0238,6,Lucero Minimarket
2026-08-24,ORD-105413,SKU-TOO-0067,4,Andean Group Offices
24/08/2026,ORD-105413,SKU-FRO-0278,4,Delta Construction
24-Aug-26,ORD-105413,SKU-GAR-0287,2,Delta Construction
24-Aug-26,ORD-105414,SKU DAI 0164,6,La Lucha Restaurant
24-Aug-26,ORD-105414,SKU-FRO-0114,13,Andean Group Offices
24-Aug-26,ORD-105415,SKU-OFF-0284,24,Wong North Supermarkets
24-Aug-26,ORD-105415,SKU-TOO-0279,1,La Lucha Restaurant
24/08/2026,ORD-105415,SKU-PET-0040,22,Andean Group Offices
24/08/2026,ORD-105416,SKU-BEA-0142,8,Andean Group Offices
2026-08-24,ORD-105416,SKU-FRO-0090,10,Delta Construction
24-Aug-26,ORD-105417,SKU-BEV-0242,25,El Tornillo Hardware
24/08/2026,ORD-105417,sku-dai-0169,14,Delta Construction
24/08/2026,ORD-105418,SKU GAR 0195,10,Happy Pet Store
24-Aug-26,ORD-105419,SKU-CLE-0018,23,Wong North Supermarkets
24-Aug-26,ORD-105420,SKU-OFF-0249,2,Inkafarma Comas Pharmacy
24/08/2026,ORD-105421,SKU-HOM-0208,17,Wong North Supermarkets
2026-08-24,ORD-105421,SKU-FRO-0196,9,El Tornillo Hardware
24-Aug-26,ORD-105422,SKU-DAI-0303,3,Lince Vet Center
2026-08-24,ORD-105423,SKU-PET-0024,18,La Lucha Restaurant
24-Aug-26,ORD-105423,SKU-OFF-0283,9,San Martin Corner Store
2026-08-24,ORD-105424,SKU-BEA-0168,7,Happy Pet Store
2026-08-24,ORD-105424,SKU-GAR-0039,4,El Tornillo Hardware
2026-08-24,ORD-105424, SKU-TOO-0221,2,Lince Vet Center
2026-08-24,ORD-105426,SKU-HOM-0015,3,Andean Group Offices
2026-08-24,ORD-105426,SKU-TOO-0026,8,Happy Pet Store
24/08/2026,ORD-105426,SKU-SNA-0199,2,Lince Vet Center
24/08/2026,ORD-105427,SKU-FRO-0179,7,Inkafarma Comas Pharmacy
2026-08-24,ORD-105427,SKU-OFF-0257,3,La Lucha Restaurant
24/08/2026,ORD-105427,SKU-FRO-0109,3,Lucero Minimarket
24-Aug-26,ORD-105428,SKU-HAR-0285,21,Inkafarma Comas Pharmacy
2026-08-24,ORD-105428,SKU-HOM-0127,11,Lince Vet Center
2026-08-24,ORD-105429,SKU-BEV-0174,4,Delta Construction
24-Aug-26,ORD-105430,SKU-OFF-0236,11,Delta Construction
2026-08-24,ORD-105430,SKU-DAI-0072,16,Lucero Minimarket
24/08/2026,ORD-105430,SKU-DAI-0054,4,Lince Vet Center
2026-08-24,ORD-105431,SKU-HOM-0316,4,Wong North Supermarkets
2026-08-24,ORD-105432,SKU-BEV-0242,26,Lucero Minimarket
24/08/2026,ORD-105432,SKU-GAR-0157,5,Wong North Supermarkets
2026-08-24,ORD-105433,SKU-BEV-0174,2,La Lucha Restaurant
2026-08-24,ORD-105433,SKU-DAI-0164,1,La Lucha Restaurant
24/08/2026,ORD-105434,SKU-OFF-0236,12,Lucero Minimarket
2026-08-24,ORD-105435,SKU-BEV-0176,7,Lucero Minimarket
24-Aug-26,ORD-105435,SKU-BEA-0062,9,San Martin Corner Store
2026-08-24,ORD-105436,SKU-CLE-0282,2,Delta Construction
24/08/2026,ORD-105436,SKU-BEV-0180,1,Inkafarma Comas Pharmacy
24-Aug-26,ORD-105438,SKU-BEA-0191,7,La Lucha Restaurant
2026-08-24,ORD-105438,SKU-PET-0217,10,Andean Group Offices
2026-08-24,ORD-105439,SKU-FRO-0272,11,Andean Group Offices
24-Aug-26,ORD-105440,SKU-OFF-0140,2,Andean Group Offices
2026-08-24,ORD-105441,SKU-OFF-0283,21,El Tornillo Hardware
24-Aug-26,ORD-105441,SKU-SNA-0244,27,Lucero Minimarket
2026-08-24,ORD-105442,SKU-DAI-0184,15,Lucero Minimarket
24-Aug-26,ORD-105442,SKU-BEV-0058,3,Andean Group Offices
24/08/2026,ORD-105443,SKU-TOO-0216,7,Lince Vet Center
2026-08-24,ORD-105444,SKU-DAI-0303,2,El Tornillo Hardware
24/08/2026,ORD-105444,sku-off-0140,5,Andean Group Offices
24/08/2026,ORD-105445,SKU-BEA-0138,1,Delta Construction
2026-08-24,ORD-105446,SKU-PET-0017,4,Delta Construction
2026-08-24,ORD-105446,SKU-TOO-0172,11,Andean Group Offices
24-Aug-26,ORD-105446,SKU-BEA-0291,5,La Lucha Restaurant
2026-08-24,ORD-105447,SKU-TOO-0125,3,Andean Group Offices
24-Aug-26,ORD-105447,SKU-BEA-0193,3,San Martin Corner Store
24-Aug-26,ORD-105448,SKU-HOM-0089,3,Wong North Supermarkets
24-Aug-26,ORD-105448,SKU-TOO-0091,24,Lucero Minimarket
24/08/2026,ORD-105449,SKU-PET-0102,2,Happy Pet Store
24/08/2026,ORD-105450,SKU-TOO-0131,8,Inkafarma Comas Pharmacy
2026-08-24,ORD-105451,SKU-FRO-0213,22,El Tornillo Hardware
24/08/2026,ORD-105451,SKU-BEA-0045,2,Lince Vet Center
24/08/2026,ORD-105452,SKU-TOO-0154,4,Delta Construction
2026-08-24,ORD-105452,SKU-DAI-0313,1,Wong North Supermarkets
24-Aug-26,ORD-105453,SKU-DAI-0123,4,Inkafarma Comas Pharmacy
24-Aug-26,ORD-105453,SKU-OFF-0043,12,Andean Group Offices
24-Aug-26,ORD-105453,SKU-HOM-0013,8,San Martin Corner Store
24-Aug-26,ORD-105454,SKU-DAI-0070,11,Delta Construction
24-Aug-26,ORD-105454,SKU-OFF-0257,8,Inkafarma Comas Pharmacy
2026-08-24,ORD-105454,SKU-FRO-0246,4,Happy Pet Store
2026-08-24,ORD-105455,SKU-BEA-0191,1,El Tornillo Hardware
2026-08-24,ORD-105455,SKU-DAI-0184,16,San Martin Corner Store
2026-08-24,ORD-105456,SKU-FRO-0213,14,Andean Group Offices
2026-08-24,ORD-105456,SKU-BEA-0312,12,Happy Pet Store
24/08/2026,ORD-105457,SKU-DAI-0123,8,Happy Pet Store
2026-08-24,ORD-105457,SKU-SNA-0315,12,San Martin Corner Store
24-Aug-26,ORD-105457,SKU-DAI-0123,4,Inkafarma Comas Pharmacy
24/08/2026,ORD-105458,SKU-DAI-0003,12,Delta Construction
24/08/2026,ORD-105458,SKU-HOM-0286,3,Delta Construction
2026-08-24,ORD-105459,SKU-HAR-0237,2,La Lucha Restaurant
2026-08-24,ORD-105459,SKU-OFF-0140,9,Lince Vet Center
24/08/2026,ORD-105460,SKU-FRO-0203,5,Happy Pet Store
24/08/2026,ORD-105460,SKU-HOM-0289,2,Delta Construction
24-Aug-26,ORD-105461,SKU-OFF-0259,22,Delta Construction
24/08/2026,ORD-105461,SKU-BEA-0308,3,Lucero Minimarket
24-Aug-26,ORD-105462,SKU-GAR-0157,13,Wong North Supermarkets
2026-08-24,ORD-105462,SKU-HOM-0015,15,La Lucha Restaurant
24/08/2026,ORD-105462,SKU-DAI-0303,1,San Martin Corner Store
24/08/2026,ORD-105463,SKU-DAI-0303,3,Inkafarma Comas Pharmacy
2026-08-24,ORD-105464,SKU-TOO-0131,7,Happy Pet Store
24/08/2026,ORD-105464,SKU-BEV-0058,6,Andean Group Offices
24-Aug-26,ORD-105465,SKU-HOM-0289,4,San Martin Corner Store
24/08/2026,ORD-105466,SKU-HOM-0015,7,Andean Group Offices
2026-08-24,ORD-105466,SKU-FRO-0132,21,Andean Group Offices
24-Aug-26,ORD-105468,SKU-DAI-0123,4,San Martin Corner Store
2026-08-24,ORD-105468,SKU-FRO-0090,11,Lucero Minimarket
24/08/2026,ORD-105469,SKU-HOM-0015,9,Lucero Minimarket
24/08/2026,ORD-105469,SKU-PET-0087,6,Wong North Supermarkets
24-Aug-26,ORD-105470,SKU-FRO-0278,4,Inkafarma Comas Pharmacy
24-Aug-26,ORD-105470,SKU-SNA-0292,12,La Lucha Restaurant
2026-08-24,ORD-105471,SKU-BEV-0242,4,Lince Vet Center
2026-08-24,ORD-105471,SKU-PET-0155,12,Andean Group Offices
24-Aug-26,ORD-105471, SKU-HAR-0285,28,Inkafarma Comas Pharmacy
2026-08-24,ORD-105472,SKU-DAI-0003,15,Lince Vet Center
24-Aug-26,ORD-105473,SKU-FRO-0272,25,Wong North Supermarkets
2026-08-24,ORD-105473,SKU-BEV-0219,8,Delta Construction
2026-08-24,ORD-105473,SKU-DAI-0070,13,Andean Group Offices
24/08/2026,ORD-105474,SKU-CLE-0240,16,Happy Pet Store
2026-08-24,ORD-105474,SKU-HOM-0316,7,Lucero Minimarket
24-Aug-26,ORD-105475,SKU-DAI-0169,3,Lucero Minimarket
24-Aug-26,ORD-105475,SKU-HOM-0127,17,Delta Construction
24/08/2026,ORD-105476,SKU-DAI-0072,17,El Tornillo Hardware
2026-08-24,ORD-105476,SKU-BEA-0126,7,Wong North Supermarkets
24-Aug-26,ORD-105477,SKU-HAR-0237,7,Lucero Minimarket
2026-08-24,ORD-105477,SKU-GAR-0157,9,Lince Vet Center
24/08/2026,ORD-105478, SKU-BEV-0118,4,San Martin Corner Store
2026-08-24,ORD-105478,SKU-FRO-0109,1,Wong North Supermarkets
24-Aug-26,ORD-105479,SKU-TOO-0131,17,Andean Group Offices
24-Aug-26,ORD-105479,SKU-PET-0227,1,Wong North Supermarkets
24-Aug-26,ORD-105480,SKU-CLE-0108,1,Andean Group Offices
24-Aug-26,ORD-105480,SKU-OFF-0007,8,La Lucha Restaurant
2026-08-24,ORD-105481, SKU-HOM-0316,9,El Tornillo Hardware
24/08/2026,ORD-105481,SKU-GAR-0153,7,Lucero Minimarket
2026-08-24,ORD-105482,SKU-TOO-0210,4,Lucero Minimarket
24-Aug-26,ORD-105482,SKU-HOM-0020,6,Happy Pet Store
2026-08-24,ORD-105483,SKU-PET-0076,5,El Tornillo Hardware
24-Aug-26,ORD-105483, SKU-FRO-0136,7,Wong North Supermarkets
24-Aug-26,ORD-105484,SKU-HOM-0127,7,Lucero Minimarket
2026-08-24,ORD-105484,SKU-CLE-0018,12,Wong North Supermarkets
2026-08-24,ORD-105484,SKU-SNA-0292,7,Lince Vet Center
24/08/2026,ORD-105485,SKU-DAI-0184,14,La Lucha Restaurant
24-Aug-26,ORD-105485,SKU-FRO-0179,8,Wong North Supermarkets
24-Aug-26,ORD-105485,SKU-FRO-0085,1,Lucero Minimarket
24-Aug-26,ORD-105486,SKU-DAI-0082,7,Lince Vet Center
24-Aug-26,ORD-105487,SKU-DAI-0184,11,Andean Group Offices
24-Aug-26,ORD-105488,SKU-DAI-0313,20,La Lucha Restaurant
24/08/2026,ORD-105489,SKU FRO 0278,12,El Tornillo Hardware
24-Aug-26,ORD-105489,SKU-GAR-0287,7,Happy Pet Store
24-Aug-26,ORD-105489,SKU-OFF-0140,10,San Martin Corner Store
24/08/2026,ORD-105490,SKU-HOM-0089,8,Lucero Minimarket
24/08/2026,ORD-105491,SKU-HAR-0254,8,Delta Construction
24/08/2026,ORD-105492,SKU-FRO-0085,7,Delta Construction
2026-08-24,ORD-105492,SKU-OFF-0249,9,Andean Group Offices
2026-08-25,ORD-105492,SKU-HAR-0309,17,Happy Pet Store
25/08/2026,ORD-105493,SKU-BEV-0037,9,Andean Group Offices
25/08/2026,ORD-105493,SKU-PET-0146,12,San Martin Corner Store
25-Aug-26,ORD-105495,SKU-FRO-0014,15,Lince Vet Center
25-Aug-26,ORD-105495,SKU-SNA-0315,15,Lince Vet Center
2026-08-25,ORD-105496,SKU-BEA-0312,18,Happy Pet Store
2026-08-25,ORD-105496,SKU CLE 0299,20,El Tornillo Hardware
25/08/2026,ORD-105497,SKU-BEA-0019,2,Delta Construction
2026-08-25,ORD-105497,SKU-CLE-0028,9,Inkafarma Comas Pharmacy
25-Aug-26,ORD-105497,SKU-BEA-0291,4,Happy Pet Store
2026-08-25,ORD-105498,SKU-OFF-0283,1,Delta Construction
2026-08-25,ORD-105498,SKU-OFF-0010,7,El Tornillo Hardware
25/08/2026,ORD-105498,SKU-CLE-0041,12,El Tornillo Hardware
2026-08-25,ORD-105499,SKU-HOM-0204,3,Delta Construction
25-Aug-26,ORD-105499,SKU-PET-0227,3,Andean Group Offices
2026-08-25,ORD-105500,SKU-BEA-0045,11,Wong North Supermarkets
25/08/2026,ORD-105501,SKU-SNA-0057,14,La Lucha Restaurant
25-Aug-26,ORD-105502,SKU-BEA-0034,20,Lucero Minimarket
25-Aug-26,ORD-105502,SKU-TOO-0221,3,Inkafarma Comas Pharmacy
25-Aug-26,ORD-105503,SKU-HOM-0127,5,La Lucha Restaurant
25-Aug-26,ORD-105503,SKU-BEA-0291,1,Lince Vet Center
2026-08-25,ORD-105504,SKU-HAR-0285,6,Inkafarma Comas Pharmacy
2026-08-25,ORD-105504,SKU-DAI-0313,18,Andean Group Offices
2026-08-25,ORD-105504,SKU-BEV-0202,3,San Martin Corner Store
25/08/2026,ORD-105505,SKU-BEA-0177,1,Andean Group Offices
2026-08-25,ORD-105505,SKU-OFF-0007,8,La Lucha Restaurant
25/08/2026,ORD-105505,SKU-PET-0040,10,San Martin Corner Store
2026-08-25,ORD-105507,SKU-DAI-0184,18,Inkafarma Comas Pharmacy
2026-08-25,ORD-105507,SKU-DAI-0169,2,Happy Pet Store
25-Aug-26,ORD-105508,SKU-CLE-0240,22,Lucero Minimarket
25-Aug-26,ORD-105508,SKU-TOO-0049,9,Andean Group Offices
2026-08-25,ORD-105508,SKU-DAI-0054,1,Happy Pet Store
25/08/2026,ORD-105509,SKU-DAI-0072,16,La Lucha Restaurant
25/08/2026,ORD-105509,SKU-SNA-0171,21,Lince Vet Center
25-Aug-26,ORD-105510,SKU-DAI-0123,7,El Tornillo Hardware
2026-08-25,ORD-105511,SKU-OFF-0259,8,Delta Construction
25/08/2026,ORD-105511,SKU-HOM-0112,8,La Lucha Restaurant
25/08/2026,ORD-105512,SKU-BEV-0176,1,Lince Vet Center
2026-08-25,ORD-105512,SKU-TOO-0067,3,Wong North Supermarkets
25/08/2026,ORD-105513,SKU-BEA-0312,21,Delta Construction
2026-08-25,ORD-105514,SKU-BEV-0058,15,El Tornillo Hardware
2026-08-25,ORD-105514,SKU-FRO-0179,2,Andean Group Offices
2026-08-25,ORD-105514,SKU-FRO-0213,2,Lucero Minimarket
25-Aug-26,ORD-105515,SKU-FRO-0196,13,Wong North Supermarkets
2026-08-25,ORD-105516,SKU-FRO-0272,9,Delta Construction
2026-08-25,ORD-105516,SKU-HOM-0089,7,La Lucha Restaurant
25-Aug-26,ORD-105516,SKU-TOO-0200,20,Delta Construction
25/08/2026,ORD-105517,SKU-FRO-0296,7,Happy Pet Store
25-Aug-26,ORD-105517,SKU-BEV-0118,2,Lince Vet Center
25-Aug-26,ORD-105517,SKU-OFF-0249,3,Lucero Minimarket
25/08/2026,ORD-105518,SKU-HOM-0020,3,Lucero Minimarket
25-Aug-26,ORD-105518,SKU-BEV-0242,23,Lucero Minimarket
2026-08-25,ORD-105519,sku-hom-0020,4,La Lucha Restaurant
25-Aug-26,ORD-105519,SKU-HOM-0289,7,El Tornillo Hardware
2026-08-25,ORD-105520,SKU-GAR-0195,20,La Lucha Restaurant
2026-08-25,ORD-105520,SKU-PET-0031,3,Andean Group Offices
25-Aug-26,ORD-105521, SKU-DAI-0169,6,Lince Vet Center
25/08/2026,ORD-105521,SKU-CLE-0041,11,Lince Vet Center
25-Aug-26,ORD-105522,SKU-PET-0017,1,Lince Vet Center
25/08/2026,ORD-105522,SKU-GAR-0047,3,Lucero Minimarket
25/08/2026,ORD-105522,SKU-OFF-0007,4,Wong North Supermarkets
25-Aug-26,ORD-105523,SKU-BEA-0312,9,Lince Vet Center
25-Aug-26,ORD-105523,SKU-SNA-0298,14,El Tornillo Hardware
25-Aug-26,ORD-105524,SKU-CLE-0108,6,Inkafarma Comas Pharmacy
2026-08-25,ORD-105524,SKU-BEA-0264,3,Lince Vet Center
2026-08-25,ORD-105524,SKU-CLE-0018,10,La Lucha Restaurant
25/08/2026,ORD-105525,SKU-HOM-0127,19,El Tornillo Hardware
25-Aug-26,ORD-105526,SKU-DAI-0184,14,San Martin Corner Store
2026-08-25,ORD-105526,SKU-BEA-0045,20,Wong North Supermarkets
2026-08-25,ORD-105527,SKU-OFF-0283,18,Happy Pet Store
25/08/2026,ORD-105527,SKU-FRO-0014,4,La Lucha Restaurant
2026-08-25,ORD-105527,SKU-SNA-0100,2,San Martin Corner Store
25/08/2026,ORD-105528,SKU-BEV-0137,13,La Lucha Restaurant
25/08/2026,ORD-105528,SKU-SNA-0244,21,Delta Construction
25/08/2026,ORD-105528,SKU-DAI-0003,4,Delta Construction
2026-08-25,ORD-105529,SKU-OFF-0228,3,Delta Construction
25/08/2026,ORD-105530,SKU-HOM-0204,3,Happy Pet Store
2026-08-25,ORD-105531,SKU-DAI-0054,5,El Tornillo Hardware
2026-08-25,ORD-105531,SKU OFF 0284,16,San Martin Corner Store
2026-08-25,ORD-105531,SKU-PET-0318,13,Delta Construction
25/08/2026,ORD-105532,SKU-SNA-0292,8,Lince Vet Center
2026-08-25,ORD-105532,SKU-OFF-0284,24,El Tornillo Hardware
2026-08-25,ORD-105532,SKU-PET-0217,9,Lince Vet Center
25-Aug-26,ORD-105533,SKU-BEA-0126,5,Lucero Minimarket
25-Aug-26,ORD-105533,SKU-BEV-0242,14,Inkafarma Comas Pharmacy
25-Aug-26,ORD-105533,SKU-DAI-0169,9,Andean Group Offices
25/08/2026,ORD-105535,SKU-GAR-0021,8,Lucero Minimarket
25/08/2026,ORD-105536,SKU-GAR-0021,6,Andean Group Offices
25-Aug-26,ORD-105536, SKU-BEV-0176,2,Wong North Supermarkets
25-Aug-26,ORD-105537,SKU-FRO-0213,17,Lince Vet Center
25-Aug-26,ORD-105539,SKU-HOM-0089,7,Inkafarma Comas Pharmacy
2026-08-25,ORD-105540,SKU-DAI-0054,10,Andean Group Offices
2026-08-25,ORD-105540,SKU-FRO-0213,17,Wong North Supermarkets
2026-08-25,ORD-105541,SKU-FRO-0238,10,Andean Group Offices
25/08/2026,ORD-105541,SKU-DAI-0070,13,El Tornillo Hardware
25-Aug-26,ORD-105541,SKU-BEV-0033,2,Lucero Minimarket
25-Aug-26,ORD-105542,SKU-SNA-0199,10,La Lucha Restaurant
25/08/2026,ORD-105543,SKU-DAI-0072,17,La Lucha Restaurant
25-Aug-26,ORD-105544,SKU-DAI-0184,17,Delta Construction
25/08/2026,ORD-105545,SKU-CLE-0231,1,San Martin Corner Store
25-Aug-26,ORD-105545,SKU-DAI-0164,5,Lince Vet Center
25/08/2026,ORD-105546,SKU-PET-0173,9,Lince Vet Center
25/08/2026,ORD-105546,SKU-DAI-0003,4,Wong North Supermarkets
25-Aug-26,ORD-105548,SKU-OFF-0236,5,Happy Pet Store
25-Aug-26,ORD-105549,SKU-BEV-0150,10,Andean Group Offices
25/08/2026,ORD-105549,SKU-OFF-0043,7,Wong North Supermarkets
25/08/2026,ORD-105550,SKU-FRO-0267,6,Wong North Supermarkets
2026-08-25,ORD-105550,SKU-DAI-0313,16,Inkafarma Comas Pharmacy
25/08/2026,ORD-105551,SKU-FRO-0179,7,El Tornillo Hardware
25/08/2026,ORD-105551, SKU-BEV-0174,1,El Tornillo Hardware
25-Aug-26,ORD-105552,SKU-GAR-0078,3,Lucero Minimarket
25-Aug-26,ORD-105552,SKU-GAR-0153,12,Delta Construction
25-Aug-26,ORD-105553,SKU-SNA-0298,2,Delta Construction
25/08/2026,ORD-105553,SKU-DAI-0184,13,Delta Construction
2026-08-25,ORD-105554,SKU-FRO-0085,8,Happy Pet Store
25/08/2026,ORD-105554,SKU-DAI-0184,18,San Martin Corner Store
25/08/2026,ORD-105555,SKU-HOM-0286,5,Delta Construction
25/08/2026,ORD-105555,SKU-FRO-0296,14,Happy Pet Store
25-Aug-26,ORD-105555,SKU-HOM-0316,8,Lince Vet Center
25/08/2026,ORD-105556,SKU-BEA-0191,1,La Lucha Restaurant
25-Aug-26,ORD-105556,SKU-CLE-0061,2,Delta Construction
25-Aug-26,ORD-105556,SKU-BEA-0291,3,Andean Group Offices
2026-08-25,ORD-105557,SKU-HOM-0015,22,San Martin Corner Store
25-Aug-26,ORD-105558,SKU-PET-0217,7,Lince Vet Center
25/08/2026,ORD-105558,SKU-PET-0106,1,San Martin Corner Store
25-Aug-26,ORD-105559,SKU-CLE-0263,3,Wong North Supermarkets
25-Aug-26,ORD-105560,SKU-FRO-0296,1,El Tornillo Hardware
25/08/2026,ORD-105561,SKU-OFF-0140,10,Lucero Minimarket
25/08/2026,ORD-105561,SKU-CLE-0108,11,Delta Construction
25-Aug-26,ORD-105562,SKU-BEA-0144,8,La Lucha Restaurant
2026-08-25,ORD-105562,SKU-BEA-0312,10,San Martin Corner Store
2026-08-25,ORD-105562,SKU-BEA-0126,6,El Tornillo Hardware
25/08/2026,ORD-105563,SKU-DAI-0164,5,San Martin Corner Store
25-Aug-26,ORD-105563,SKU-GAR-0287,7,Inkafarma Comas Pharmacy
2026-08-25,ORD-105564,SKU-FRO-0213,11,Lince Vet Center
25/08/2026,ORD-105565,SKU-HAR-0285,21,La Lucha Restaurant
2026-08-25,ORD-105565,SKU-SNA-0188,23,Inkafarma Comas Pharmacy
25-Aug-26,ORD-105566,SKU-OFF-0283,17,Inkafarma Comas Pharmacy
2026-08-25,ORD-105566,SKU-FRO-0132,26,Delta Construction
